,Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
1797,West,Sandy,Barley,618.9298246350976,30.01764274047798,False,True,Sunny,113,4.1937403000441975
1798,North,Sandy,Soybean,123.53653595917106,21.00286834860451,True,False,Rainy,70,2.1832736914874107
1799,East,Peaty,Wheat,351.4624437915695,30.237303239939685,False,False,Cloudy,105,2.4878376962475577
1800,West,Clay,Cotton,791.0376021507032,17.95148527969265,True,False,Sunny,131,5.226820952577633
1801,North,Loam,Maize,360.578027050596,16.22009679314688,True,True,Sunny,96,4.334404011803423
1802,West,Peaty,Maize,639.1327741343355,37.461994285070624,True,True,Sunny,108,6.661031889922984
1803,West,Peaty,Barley,540.5377649061221,26.203081113783604,False,True,Cloudy,134,4.020553196084062
1804,East,Chalky,Barley,939.3599371904322,16.653526639559107,False,True,Sunny,86,5.7504493661973015
1805,South,Peaty,Barley,875.4232765537164,35.14277025857152,True,True,Cloudy,113,7.314220250774027
1806,South,Loam,Rice,748.5162706511577,29.390732336381035,False,True,Cloudy,105,5.512496040070639
1807,North,Clay,Maize,657.9010458746163,34.99992705504968,False,True,Rainy,100,5.383573304269313
1808,North,Peaty,Maize,281.305217430968,38.6712097260326,True,True,Sunny,113,4.32259478432548
1809,North,Silt,Cotton,209.04033773145807,22.960869530890825,False,True,Cloudy,107,2.644039641476343
1810,East,Loam,Maize,991.1912980118155,38.365206211065605,True,False,Rainy,131,7.505014121298148
1811,South,Loam,Rice,288.12876709401974,36.08121645063432,True,False,Rainy,96,3.883456500340606
1812,North,Peaty,Maize,638.9227789732099,34.24760508521764,True,True,Sunny,135,6.5547490042111045
1813,North,Chalky,Maize,160.68293235640084,21.73392365373012,False,True,Sunny,144,2.494575460155581
1814,West,Clay,Wheat,362.3554463165987,16.322258600070576,True,True,Cloudy,114,5.654974654503259
1815,West,Peaty,Wheat,752.4083670876654,16.991931104537624,False,False,Sunny,89,3.7068997956874266
1816,North,Sandy,Soybean,560.6734917212976,28.064694731455145,False,False,Cloudy,85,2.3650504673180377
1817,West,Silt,Rice,679.4063622417575,30.42004446515154,True,False,Cloudy,125,4.801051992149259
1818,West,Sandy,Soybean,443.6021355453813,34.62195668669761,True,True,Rainy,110,5.19401114034151
1819,West,Peaty,Cotton,684.2037201103792,23.82530321909394,True,True,Cloudy,77,5.704718716094405
1820,East,Clay,Soybean,308.37473861848,39.64351054264381,False,True,Cloudy,66,3.995966792259151
1821,North,Silt,Barley,405.2962046021617,25.831778962732656,False,True,Cloudy,114,3.4384049540692985
1822,North,Silt,Cotton,453.92104864427466,34.44053459631131,False,False,Rainy,78,3.2065496927843045
1823,West,Chalky,Soybean,401.54586037948553,33.01796009781853,True,True,Rainy,132,5.687823950122189
1824,East,Loam,Rice,406.8674523824508,19.261343902268948,False,True,Sunny,121,3.639727260214738
1825,West,Clay,Cotton,166.42643896326595,37.42427906770151,True,False,Cloudy,92,3.1826563079698262
1826,East,Sandy,Wheat,681.6159816859906,22.82659050824859,False,False,Cloudy,148,4.219172102888609
1827,North,Sandy,Wheat,440.2253792419123,29.398240844450505,True,False,Rainy,77,4.740385225262272
1828,West,Clay,Barley,256.02546152693634,21.859769705761146,False,True,Cloudy,70,3.239187753592493
1829,North,Silt,Wheat,466.8031853043619,30.42498150656526,False,True,Rainy,95,4.302730872334788
1830,East,Chalky,Maize,381.5488524711169,38.88743697634702,True,True,Sunny,109,5.461142596871088
1831,South,Chalky,Cotton,577.6256257109424,32.57529125970045,False,True,Sunny,128,4.275581305708975
1832,East,Peaty,Rice,433.61655853947263,36.6788097475382,True,True,Cloudy,88,5.021982615706716
1833,South,Sandy,Cotton,732.0083078943462,35.70879803916118,False,True,Cloudy,92,5.269412411280987
1834,North,Peaty,Soybean,123.69736606063448,23.040753856326766,True,True,Cloudy,113,4.0911300919389975
1835,North,Peaty,Cotton,403.27092534096136,39.64348164171925,True,True,Rainy,122,6.099418660917055
1836,West,Chalky,Barley,632.5714835391525,18.96891189336128,False,True,Rainy,64,5.410729166855606
1837,South,Chalky,Maize,969.7928777365432,33.132370128097975,True,False,Cloudy,136,6.734172946920145
1838,East,Chalky,Soybean,619.4710480434952,19.421795786552067,True,False,Sunny,122,5.719517277326175
1839,North,Sandy,Rice,718.5798851272939,32.45129728299312,False,False,Cloudy,119,4.453233683965524
1840,South,Silt,Wheat,711.7453331160276,19.599811542475745,True,True,Cloudy,84,7.518285843118445
1841,East,Chalky,Barley,344.4825178317964,29.72670459886771,True,False,Rainy,100,3.7455415726252657
1842,South,Chalky,Maize,348.1310406852756,29.807538244892264,False,True,Rainy,100,3.395796152183137
1843,East,Clay,Rice,844.5647940203351,38.46973549507803,False,True,Rainy,127,5.794445792611613
1844,East,Silt,Cotton,152.2319110882345,25.21123912553348,False,False,Sunny,81,1.0716136857121468
1845,East,Chalky,Wheat,477.67632308090185,29.18474651140197,True,True,Cloudy,77,5.473876999738403
1846,East,Chalky,Cotton,261.7908222784291,29.93431589540225,False,True,Sunny,104,2.809108539500365
1847,South,Silt,Barley,346.4772772435897,33.61486796452492,False,True,Cloudy,118,3.0469587553506674
1848,South,Silt,Wheat,624.3749857895757,19.880593919359203,True,False,Sunny,100,5.842526727613056
1849,West,Silt,Barley,215.8185703608501,17.722337228418944,False,True,Cloudy,87,3.052499354810217
1850,South,Peaty,Barley,263.9710994979017,20.63733578045118,True,True,Rainy,115,4.417501274885836
1851,South,Loam,Soybean,401.1361799846223,19.81443322037088,True,False,Rainy,116,4.441465442703087
1852,West,Peaty,Cotton,352.1752645952732,16.494901326388973,True,False,Sunny,64,3.736924650837967
1853,South,Sandy,Cotton,643.2788051588244,27.857721542569625,True,True,Sunny,65,5.7355784539022325
1854,East,Peaty,Soybean,125.3396284616954,21.14113394374672,True,False,Cloudy,71,2.0694034001369794
1855,North,Silt,Rice,140.82215390130114,35.17905058426304,False,True,Sunny,89,2.986795154006506
1856,North,Peaty,Barley,731.9635337925241,25.9823215510556,False,False,Cloudy,97,3.661026760370365
1857,West,Silt,Wheat,772.1272465480732,15.18217490835523,False,False,Cloudy,108,4.357570983812571
1858,South,Chalky,Rice,788.8385046017584,38.98069200500953,True,True,Sunny,123,7.421803501228864
1859,South,Sandy,Soybean,583.7609936913914,26.687481509867663,False,True,Sunny,75,4.885069678104372
1860,West,Clay,Barley,871.8784450807965,37.20764325541713,True,True,Rainy,96,8.392907763693508
1861,North,Chalky,Wheat,183.89162142054303,23.320999093999127,True,True,Rainy,83,4.168463877506637
1862,East,Peaty,Barley,484.1638984501012,16.926937785457913,True,False,Rainy,103,4.3782052977733015
1863,South,Clay,Rice,823.6782804559128,36.69967882903143,True,False,Cloudy,139,6.875935134737169
1864,West,Silt,Rice,422.60316127094,18.472533016882096,False,False,Sunny,137,2.758083505267577
1865,East,Silt,Soybean,616.3470037793002,22.21803487304988,False,True,Cloudy,147,4.650436146351445
1866,West,Clay,Soybean,559.4971012567336,17.56708937642997,False,False,Sunny,88,2.3910696414930377
1867,West,Clay,Maize,916.880038297367,27.29471505590441,False,True,Rainy,148,6.724904251048145
1868,West,Sandy,Cotton,326.9334514018495,30.713893667761734,True,True,Sunny,96,4.306226003997958
1869,North,Clay,Wheat,197.2530734492872,39.59262271387219,True,True,Sunny,148,3.856392459795405
1870,North,Sandy,Rice,971.2005276880096,23.378216010485552,True,False,Sunny,141,6.936676034940097
1871,West,Clay,Cotton,461.624086118419,21.91759208545609,True,True,Rainy,115,5.132603132366717
1872,South,Peaty,Barley,302.5608340361737,18.954476432238742,False,False,Cloudy,144,2.076941273796226
1873,East,Clay,Cotton,913.446254785458,21.19629530748769,False,True,Cloudy,83,6.386975532518729
1874,South,Peaty,Rice,961.7960595964072,31.829765477385852,True,False,Rainy,119,7.763701203326267
1875,North,Silt,Cotton,885.7303213635407,19.676344137562268,False,True,Sunny,145,6.183375692359349
1876,East,Clay,Wheat,797.347654978671,27.8414493831177,True,True,Sunny,61,7.029764695321161
1877,West,Peaty,Maize,142.86027654033583,35.319801989571374,True,False,Rainy,127,3.1886927716199307
1878,South,Clay,Rice,964.7974710116052,33.24489120921486,True,False,Rainy,120,7.86960323252991
1879,South,Peaty,Wheat,738.7514730605993,36.78215235122293,False,False,Rainy,114,3.639508310377836
1880,West,Clay,Maize,361.8185534327574,18.190099655409163,True,False,Sunny,111,3.261269104641719
1881,South,Peaty,Soybean,825.7530243916242,29.57988153688405,True,True,Cloudy,67,7.040672668120751
1882,North,Chalky,Cotton,732.1854304291516,18.972556147980438,False,False,Sunny,122,4.072543044992381
1883,West,Chalky,Cotton,500.1561285948844,16.39387786525738,True,True,Rainy,109,5.968825880784271
1884,South,Peaty,Barley,711.1962219240356,34.230266673425575,True,True,Cloudy,103,7.121658201324959
1885,West,Sandy,Rice,592.8399975473434,27.40309812136645,False,False,Rainy,73,3.8622566720601728
1886,East,Sandy,Soybean,644.4573476773908,20.37465926786251,False,False,Rainy,97,3.513377933379875
1887,West,Peaty,Barley,248.78244293214289,37.74207832507904,False,False,Rainy,141,2.903535422073745
1888,South,Chalky,Barley,368.3570836802431,26.33864054951669,True,False,Sunny,118,4.5045995099077984
1889,North,Loam,Wheat,427.2595578143601,29.23573904310916,True,False,Rainy,72,5.207801690654321
1890,West,Chalky,Cotton,591.2152566985135,33.71665459291896,False,True,Rainy,121,5.472584631925099
1891,West,Silt,Maize,728.405096454953,39.73607665953508,False,False,Cloudy,119,4.367026091432518
1892,South,Silt,Wheat,710.0276897971574,24.133144922352308,False,True,Cloudy,147,4.815936403729929
1893,North,Chalky,Soybean,286.27365488558,34.393904271892765,True,True,Cloudy,108,3.1796325073755622
1894,North,Sandy,Barley,688.7393576729489,20.28501331514686,True,True,Rainy,114,7.166057920261613
1895,East,Loam,Maize,908.4044641387546,34.901300404740965,False,False,Sunny,60,5.164270417414513
1896,East,Sandy,Barley,508.57144103430255,37.73051996665112,False,True,Sunny,98,3.911336668996933
1897,South,Peaty,Barley,553.7989518842218,33.11425864420248,True,False,Sunny,66,4.423361971771701
1898,North,Peaty,Wheat,669.1138310809239,18.640260994692756,False,True,Cloudy,131,4.813113571007753
1899,North,Sandy,Rice,798.5059100679791,16.048428846065043,True,False,Sunny,136,5.002666014482471
1900,East,Loam,Maize,413.0650834817302,16.02744098194058,True,True,Rainy,74,6.098343269112148
1901,East,Peaty,Rice,372.5574242449402,24.79710393886916,False,True,Cloudy,61,3.282651239923524
1902,South,Silt,Wheat,541.9628002341392,25.908128903880943,False,False,Sunny,62,2.61385372876554
1903,North,Clay,Rice,332.07572584013406,34.21013049456886,False,False,Sunny,83,2.986902679822226
1904,West,Sandy,Soybean,544.9841032290485,33.65188280699431,False,False,Rainy,136,2.842041065072972
1905,East,Silt,Rice,957.9475441921884,36.66463841293731,True,False,Sunny,90,6.686171534947342
1906,South,Clay,Wheat,834.7174656022897,16.130523516761016,True,False,Cloudy,132,5.814473923308613
1907,North,Silt,Wheat,279.4962710912623,21.11217093085621,True,False,Rainy,133,3.5595495955962657
1908,North,Loam,Barley,938.2677659604744,17.905418297444783,False,True,Rainy,116,6.5244454297656125
1909,East,Clay,Maize,425.21690492117824,38.083801860334894,False,True,Rainy,85,3.604684960118999
1910,South,Peaty,Wheat,972.1433759351198,30.753234591857996,True,True,Cloudy,105,8.309709687369097
1911,West,Sandy,Maize,252.56489554773705,33.30822631128998,False,False,Rainy,130,2.1651328952065763
1912,East,Silt,Cotton,225.3714648473408,16.35082453815453,True,False,Rainy,149,2.797708196036625
1913,South,Clay,Maize,308.3688695463097,39.04029619387137,True,False,Sunny,61,3.513804507249721
1914,North,Clay,Wheat,763.5789691527093,28.95411220761251,True,True,Sunny,67,7.680407301602584
1915,West,Peaty,Rice,253.08604523836524,37.84452479335572,False,True,Rainy,113,2.9957744181012185
1916,South,Silt,Rice,140.75751799470945,30.958896946439403,False,False,Sunny,135,1.453493725574377
1917,West,Sandy,Soybean,362.9167323687345,21.05820247479579,True,True,Rainy,128,3.870543989012123
1918,South,Chalky,Wheat,467.11982069572025,35.595268741280805,True,True,Rainy,90,5.931342988831389
1919,South,Sandy,Maize,809.5643950957835,22.48521938877362,True,True,Sunny,144,7.84213835791301
1920,South,Loam,Wheat,450.5655056210263,19.43470136170865,True,False,Rainy,100,3.7740770461773967
1921,South,Silt,Barley,504.7868033723443,22.13308248929316,True,True,Rainy,67,5.765339603531394
1922,West,Peaty,Maize,382.0801938654532,27.077330554330672,False,True,Rainy,66,4.036492186053603
1923,East,Clay,Rice,517.6721161628911,35.92634125331592,False,False,Cloudy,124,3.4143066262987665
1924,West,Loam,Soybean,632.973441021409,32.813078756265014,True,True,Rainy,85,7.537884017414521
1925,South,Sandy,Maize,874.1412073899255,33.19528663162296,True,False,Rainy,127,6.679097014294184
1926,West,Clay,Cotton,415.0828062149514,24.23118972670054,False,False,Cloudy,80,2.7220111473654915
1927,West,Peaty,Wheat,183.6131548824306,27.706522186722022,True,True,Rainy,116,3.22377974395792
1928,West,Silt,Wheat,161.6486960515441,37.07595832742013,False,True,Cloudy,117,2.379028572356197
1929,South,Clay,Cotton,909.740229911165,23.23381932614761,False,False,Rainy,67,5.24539212285794
1930,West,Silt,Cotton,102.28310964603472,18.76139394311456,False,True,Rainy,110,2.6765036079179065
1931,North,Loam,Maize,733.495871004436,27.213698182211683,True,False,Rainy,89,5.743473021646495
1932,South,Sandy,Wheat,706.3262486849274,18.40774957635149,False,False,Cloudy,115,3.4758345542141384
1933,West,Peaty,Cotton,635.962463325559,20.080888273495148,False,False,Sunny,79,3.949411952475648
1934,North,Silt,Maize,580.7712776675996,26.351069448757944,False,False,Rainy,148,3.791047714342022
1935,West,Loam,Maize,908.97640157195,35.86066737962656,False,True,Rainy,97,6.485034934785092
1936,East,Clay,Soybean,914.1392778884144,24.57944147381121,False,False,Sunny,130,4.651929582928367
1937,West,Sandy,Barley,666.6323657156531,22.44025104981404,False,True,Cloudy,86,5.167687739323084
1938,West,Clay,Rice,107.25129854249155,19.19517892909839,True,False,Rainy,70,2.9920181216145503
1939,East,Clay,Maize,599.6813567171913,31.03067241771535,False,True,Sunny,103,5.157068079032262
1940,South,Clay,Rice,917.3106788070364,36.79986977734622,False,True,Cloudy,99,6.45873848242382
1941,East,Sandy,Maize,276.2976343327723,17.580141536940747,True,False,Rainy,86,3.700320912757937
1942,South,Clay,Cotton,730.0496771411196,26.56355949678836,False,False,Sunny,120,4.770798588331671
1943,East,Peaty,Rice,899.9867409947176,19.106921517590365,False,True,Rainy,61,5.715280872243952
1944,West,Loam,Rice,380.82797166693103,18.54330452385912,False,False,Cloudy,109,2.488645936289699
1945,West,Chalky,Cotton,149.32917731802038,20.09405816066837,True,True,Rainy,122,4.345105964983537
1946,South,Peaty,Soybean,236.53701838697012,34.887314441040544,True,True,Sunny,114,4.170290322326915
1947,South,Chalky,Wheat,149.26713875930977,27.265769495384845,True,True,Sunny,108,4.065637227814993
1948,North,Sandy,Maize,439.19998215367445,15.728628327226655,False,True,Rainy,124,3.0370084735594927
1949,North,Peaty,Maize,427.97516981768,30.3731900091777,False,False,Sunny,111,2.5778809497373167
1950,West,Silt,Cotton,588.6258990734757,18.283994358490027,False,False,Sunny,126,2.943851878871333
1951,West,Silt,Rice,947.3810192734712,36.157263031587554,False,False,Rainy,66,5.201531612298041
1952,North,Loam,Cotton,733.9852574511747,17.594748615538855,False,False,Sunny,138,3.8199445899112874
1953,North,Sandy,Barley,619.772432689149,15.971081114143098,True,True,Sunny,99,6.759196782226259
1954,South,Clay,Cotton,165.32394753910108,27.30985521622476,False,False,Cloudy,143,1.9515578132844749
1955,East,Peaty,Wheat,505.2499359966552,26.811383301253912,False,True,Cloudy,75,4.374789312344873
1956,South,Peaty,Wheat,960.461137553962,35.02691356551063,False,False,Cloudy,92,5.494234697292928
1957,North,Peaty,Cotton,785.3518353521398,19.276360049684712,True,True,Rainy,101,6.700557267274002
1958,West,Clay,Wheat,961.212332040384,26.828431749807336,True,False,Cloudy,100,7.88432846619053
1959,North,Sandy,Barley,625.3974636355889,25.41679149274329,True,False,Cloudy,79,5.595822580739098
1960,West,Clay,Wheat,243.52211665489983,32.214577771410774,True,True,Sunny,113,4.339443290651475
1961,West,Peaty,Wheat,944.5076410180218,20.118110789530743,True,False,Rainy,100,6.332376043962844
1962,West,Loam,Barley,887.9033610173176,38.45178381826182,False,False,Cloudy,123,5.211027502676036
1963,West,Silt,Maize,317.79284379240755,21.685689347732666,False,False,Rainy,104,2.5100198214120524
1964,East,Loam,Cotton,946.0077045800716,29.27268220574732,True,True,Sunny,90,8.17996832295324
1965,North,Peaty,Barley,597.5516651015507,35.657558011750055,True,True,Cloudy,81,6.408858837564382
1966,South,Silt,Wheat,445.4117043495461,35.84224701574727,True,True,Sunny,69,4.518993853080699
1967,West,Peaty,Barley,398.1355183559433,30.840222947322204,True,False,Sunny,60,3.64584092947508
1968,West,Peaty,Soybean,889.6526890637178,28.383053769389434,False,False,Sunny,74,4.812773312214588
1969,South,Peaty,Maize,425.1005019445128,28.08070792097571,False,False,Cloudy,87,2.493274881911672
1970,South,Chalky,Barley,792.94124363237,38.80471965803646,True,False,Cloudy,109,6.249266551767786
